Date,Symbol,Close,High,Low,Open,Volume,holiday,pre_holiday,post_holiday,Return,weekend
2024-05-26,GOOGL,,,,,,1,1,1,,1
2024-05-27,GOOGL,,,,,,1,0,1,,0
2024-05-28,GOOGL,175.34837341308594,176.21319716341736,173.33047660868388,173.41000150341682,20572200.0,0,0,1,0.008057526037570817,0
2024-05-29,GOOGL,174.85134887695312,175.7857474018572,173.67839084293126,174.3841496145011,23388700.0,0,0,0,-0.002834497557396287,0
2024-05-30,GOOGL,171.08395385742188,174.17541396451074,170.7658542810084,174.15552894902925,22931500.0,0,0,0,-0.02154627369893758,0
2024-05-31,GOOGL,171.47161865234375,172.02827771213177,168.429863670058,170.8354347028972,37638900.0,0,1,0,0.0022659331058303422,0
2024-06-01,GOOGL,,,,,,1,1,0,,1
2024-06-02,GOOGL,,,,,,1,0,1,,1
2024-06-03,GOOGL,172.13763427734375,173.48952715807974,170.1396224798288,171.511385208468,27459100.0,0,0,1,0.0038841158101523554,0
2024-06-04,GOOGL,172.75393676757812,172.81359181596935,170.86526976641403,172.24698261492622,26879600.0,0,0,0,0.0035802890682312682,0
2024-06-05,GOOGL,174.36428833007812,175.5968863019106,172.89310050176644,174.1555335815261,22068500.0,0,0,0,0.00932164900338317,0
2024-06-06,GOOGL,175.6763916015625,176.0938858842723,174.70223827523964,174.85133795912836,23251000.0,0,0,0,0.007525068831758297,0
2024-06-07,GOOGL,173.41995239257812,176.8096119351972,173.2609026023809,175.99450830412644,19661400.0,0,1,0,-0.01284429392255515,0
2024-06-08,GOOGL,,,,,,1,1,0,,1
2024-06-09,GOOGL,,,,,,1,0,1,,1
2024-06-10,GOOGL,174.16632080078125,176.20644136738744,171.92716741467876,174.12652031097429,23726700.0,0,0,1,0.00430382085743819,0
2024-06-11,GOOGL,175.7685546875,175.98749533783135,172.93230292949366,175.37048906065957,21540600.0,0,0,0,0.009199447283217532,0
2024-06-12,GOOGL,176.93292236328125,179.54030247436316,175.261028415929,177.39071152614073,27864700.0,0,0,0,0.0066244367648775615,0
2024-06-13,GOOGL,174.31561279296875,175.8879979359013,174.03696379905477,175.26103010697918,20913300.0,0,0,0,-0.014792665691343743,0
2024-06-14,GOOGL,175.93772888183594,176.20643152502393,173.3104563296365,173.38012616444558,18063600.0,0,1,0,0.009305627091439783,0
2024-06-15,GOOGL,,,,,,1,1,0,,1
2024-06-16,GOOGL,,,,,,1,0,1,,1
2024-06-17,GOOGL,176.3855743408203,177.50017023272605,173.96728088613824,174.61415650465722,19618500.0,0,0,1,0.0025454770948256655,0
2024-06-18,GOOGL,174.2459259033203,176.5348411452888,173.26070819453116,176.2860463404059,21869900.0,0,1,0,-0.012130518300582094,0
2024-06-19,GOOGL,,,,,,1,0,0,,0
2024-06-20,GOOGL,175.4501190185547,176.43533683728216,174.14643652513004,174.52459434479357,20160100.0,0,0,1,0.0069108824725263585,0
2024-06-21,GOOGL,178.76405334472656,179.97817324324066,175.75860776109087,176.14672706076468,57759000.0,0,1,0,0.01888818511329382,0
2024-06-22,GOOGL,,,,,,1,1,0,,1
2024-06-23,GOOGL,,,,,,1,0,1,,1
2024-06-24,GOOGL,178.3560333251953,180.01798091499936,177.80868167939616,179.2915042861555,18298000.0,0,0,1,-0.0022824500334215347,0
2024-06-25,GOOGL,183.14283752441406,183.401578664655,178.5550605403931,178.75409335482692,23130200.0,0,0,0,0.026838476444982495,0
2024-06-26,GOOGL,182.99356079101562,183.62051337694206,181.60030076458273,181.74958675950225,19839000.0,0,0,0,-0.0008150836550107066,0
2024-06-27,GOOGL,184.51620483398438,185.15311900334711,183.13290616059194,183.2921233140089,18848900.0,0,0,0,0.008320752032950907,0
2024-06-28,GOOGL,181.27191162109375,184.2375570026168,181.0828403011348,183.4314641627886,29156600.0,0,1,0,-0.017582700748747904,0
2024-06-29,GOOGL,,,,,,1,1,0,,1
2024-06-30,GOOGL,,,,,,1,0,1,,1
2024-07-01,GOOGL,182.10784912109375,182.99355801066486,180.42599382640452,182.1476496079963,16006100.0,0,0,1,0.004611511472043972,0
2024-07-02,GOOGL,184.34701538085938,184.675426365642,180.68474773241152,181.17239104652464,17372500.0,0,0,0,0.012295825087015766,0
2024-07-03,GOOGL,184.92420959472656,185.1928970502459,183.11297612888922,183.95888453835914,10242100.0,0,1,0,0.0031310201180891895,0
2024-07-04,GOOGL,,,,,,1,0,0,,0
2024-07-05,GOOGL,189.68118286132812,189.9399240156558,184.90431912869568,184.9640274577535,20967500.0,0,1,1,0.025723907524205503,0
2024-07-06,GOOGL,,,,,,1,1,0,,1
2024-07-07,GOOGL,,,,,,1,0,1,,1
2024-07-08,GOOGL,188.11874389648438,189.2532477033315,186.87476975804535,188.98454503756395,21035900.0,0,0,1,-0.008237184844982814,0
2024-07-09,GOOGL,188.0689697265625,190.43750119218953,187.81022858918996,189.3925599464582,15121400.0,0,0,0,-0.0002645891041525017,0
2024-07-10,GOOGL,190.2583770751953,190.82563658236953,188.11874758917267,188.23816424953293,15952500.0,0,0,0,0.011641512960995248,0
2024-07-11,GOOGL,184.67543029785156,189.93992212212828,184.18778697335526,188.93479649413544,25625800.0,0,0,0,-0.029344026072172458,0
2024-07-12,GOOGL,184.17784118652344,186.20800028635384,183.60063536764247,184.187787512886,22898400.0,0,1,0,-0.0026943980069551454,0
2024-07-13,GOOGL,,,,,,1,1,0,,1
2024-07-14,GOOGL,,,,,,1,0,1,,1
2024-07-15,GOOGL,185.6307830810547,187.3325462689943,184.02854389156028,184.02854389156028,16474000.0,0,0,1,0.007888798593636448,0
2024-07-16,GOOGL,183.0333709716797,187.77041886786637,182.48601933178097,186.4567901173401,18290700.0,0,0,0,-0.013992356581509768,0
2024-07-17,GOOGL,180.14735412597656,182.6651564421575,179.03274302740357,182.08795064839637,20734100.0,0,0,0,-0.01576770853523579,0
2024-07-18,GOOGL,176.83340454101562,181.62021433579056,175.61928463310315,181.05295487059834,25315700.0,0,0,0,-0.018395771622843227,0
2024-07-19,GOOGL,176.8035430908203,179.42085410193457,176.27609932136212,178.0176629486904,18881900.0,0,1,0,-0.00016886769936264034,0
2024-07-20,GOOGL,,,,,,1,1,0,,1
2024-07-21,GOOGL,,,,,,1,0,1,,1
2024-07-22,GOOGL,180.7942352294922,181.81926877089793,179.36117449989095,179.71943968229127,24100300.0,0,0,1,0.022571335782688218,0
2024-07-23,GOOGL,180.91363525390625,182.7248688386663,180.66484043304783,181.1723915861467,36352700.0,0,0,0,0.0006604194224584248,0
2024-07-24,GOOGL,171.79779052734375,175.34062605737992,170.99169780323467,172.76311556825274,49585200.0,0,0,0,-0.05038782573667655,0
2024-07-25,GOOGL,166.4735870361328,172.5839871452518,166.3840245463068,171.68833187653044,44852000.0,0,0,0,-0.03099110573464292,0
2024-07-26,GOOGL,166.1949462890625,167.27968810242183,163.2691166612827,166.3442171128344,41336900.0,0,1,0,-0.0016737835234477139,0
2024-07-27,GOOGL,,,,,,1,1,0,,1
2024-07-28,GOOGL,,,,,,1,0,1,,1
2024-07-29,GOOGL,168.71273803710938,169.608393293323,167.18016866453198,168.01611559502874,20293800.0,0,0,1,0.015149628820046557,0
2024-07-30,GOOGL,169.4690704345703,170.40454137374448,167.62799790459795,169.41932361948145,18959700.0,0,0,0,0.004482959652368335,0
2024-07-31,GOOGL,170.71302795410156,173.40997018336077,169.1904050404806,172.40484468943953,25729100.0,0,0,0,0.00734032184363409,0
2024-08-01,GOOGL,169.93679809570312,173.2109462323684,168.06587148855277,169.4292621603197,24531400.0,0,0,0,-0.0045469866459585395,0
2024-08-02,GOOGL,165.85658264160156,167.69765520059823,163.8761704054218,165.6376419849292,29130100.0,0,1,0,-0.024010193788656098,0
2024-08-03,GOOGL,,,,,,1,1,0,,1
2024-08-04,GOOGL,,,,,,1,0,1,,1
2024-08-05,GOOGL,158.48228454589844,163.63730541364623,154.18310319583753,154.75036261781605,53630700.0,0,0,1,-0.04446189580330495,0
2024-08-06,GOOGL,157.5269012451172,159.79592368146163,155.65597476582894,158.56189606663975,49004600.0,0,0,0,-0.00602832867735803,0
2024-08-07,GOOGL,158.17379760742188,162.19431522765845,157.70606212977745,160.47265932061046,25138600.0,0,0,0,0.004106577081066876,0
2024-08-08,GOOGL,161.24888610839844,162.9008872407048,159.43766784333874,159.73620945801972,25578800.0,0,0,0,0.019441200423149452,0
2024-08-09,GOOGL,162.8809814453125,163.000398092681,158.29320462440444,159.23862184827473,28602300.0,0,1,0,0.010121591387719064,0
2024-08-10,GOOGL,,,,,,1,1,0,,1
2024-08-11,GOOGL,,,,,,1,0,1,,1
2024-08-12,GOOGL,161.5076446533203,164.1050632777601,161.0598169977751,163.55772680166666,15895300.0,0,0,1,-0.008431535590011752,0
2024-08-13,GOOGL,163.36863708496094,163.93588138808704,162.18437129156789,162.6222526120054,18551700.0,0,0,0,0.011522627524135354,0
2024-08-14,GOOGL,159.59690856933594,162.4331758099283,156.94974302137922,161.61712144855042,40591100.0,0,0,0,-0.023087225203840656,0
2024-08-15,GOOGL,160.5224151611328,160.86077245977856,158.8405598084352,159.72626872855503,31524300.0,0,0,0,0.005799025808791214,0
2024-08-16,GOOGL,162.17442321777344,164.26429060839104,160.3532433011583,160.69160061413007,24208600.0,0,1,0,0.010291447801743736,0
2024-08-17,GOOGL,,,,,,1,1,0,,1
2024-08-18,GOOGL,,,,,,1,0,1,,1
2024-08-19,GOOGL,165.8665313720703,165.88643920984657,163.4681456252674,164.48323275862353,22416200.0,0,0,1,0.02276627893005667,0
2024-08-20,GOOGL,166.3740692138672,167.82703768322662,166.01581924125838,166.09542022279516,18341500.0,0,0,0,0.0030599171369802836,0
2024-08-21,GOOGL,165.05047607421875,166.04565527229005,163.87615672417527,164.35383848738525,22902000.0,0,0,0,-0.00795552543676148,0
2024-08-22,GOOGL,163.01036071777344,166.78208331350032,162.52271742896883,166.45367234576213,22493300.0,0,0,0,-0.01236055420723492,0
2024-08-23,GOOGL,164.8215789794922,165.37887691786474,163.0402148418206,163.92592374785485,13955700.0,0,1,0,0.011111062227845636,0
2024-08-24,GOOGL,,,,,,1,1,0,,1
2024-08-25,GOOGL,,,,,,1,0,1,,1
2024-08-26,GOOGL,165.35897827148438,166.74227674166048,163.66717668126768,165.57791890865434,14190400.0,0,0,1,0.0032604911038927042,0
2024-08-27,GOOGL,163.88612365722656,165.63764898462333,163.66719817653333,165.0405353166051,11821900.0,0,0,0,-0.008907013272903108,0
2024-08-28,GOOGL,162.06494140625,164.80168425036075,160.75129755216656,164.24437113378522,16407400.0,0,0,0,-0.0111124859770656,0
2024-08-29,GOOGL,161.00009155273438,165.1698948767712,159.4774685746095,163.51789374193322,19699800.0,0,0,0,-0.006570513303345238,0
2024-08-30,GOOGL,162.59239196777344,162.8710409450861,160.91053659277384,161.83604601344157,22123800.0,0,1,0,0.009890059065696288,0
2024-08-31,GOOGL,,,,,,1,1,0,,1
2024-09-01,GOOGL,,,,,,1,1,1,,1
2024-09-02,GOOGL,,,,,,1,0,1,,0
2024-09-03,GOOGL,156.60142517089844,161.06978597750356,155.7256624721741,160.94040780103785,38945300.0,0,0,1,-0.03684653829351647,0
2024-09-04,GOOGL,155.69580078125,158.23351107132694,155.20817263549011,155.90479511888367,19353800.0,0,0,0,-0.0057829894501926216,0
2024-09-05,GOOGL,156.48199462890625,158.6813323223821,155.22805902416937,155.54652368100116,18688700.0,0,0,0,0.005049550750317433,0
2024-09-06,GOOGL,150.1924591064453,157.06915175843542,149.82424762233464,156.5417079408381,37912100.0,0,1,0,-0.040193349639851106,0
2024-09-07,GOOGL,,,,,,1,1,0,,1
2024-09-08,GOOGL,,,,,,1,0,1,,1
2024-09-09,GOOGL,148.1894989013672,152.86307041013015,146.70470865576445,151.97618615473306,39260500.0,0,0,1,-0.013335957191156766,0
2024-09-10,GOOGL,148.1396484375,150.74051325193892,147.82076123623946,149.92337620274282,31118800.0,0,0,0,-0.0003363967368590348,0
2024-09-11,GOOGL,150.63092041015625,150.96972670859367,147.00366157798018,149.39525512685503,29607700.0,0,0,0,0.016817050660865585,0
2024-09-12,GOOGL,154.1485595703125,154.27810941261885,152.11569142274135,153.26167533883327,29621500.0,0,0,0,0.023352703087639703,0
2024-09-13,GOOGL,156.90887451171875,157.82565255748864,154.66674982863708,154.88596580869884,29591200.0,0,1,0,0.017906848750975035,0
2024-09-14,GOOGL,,,,,,1,1,0,,1
2024-09-15,GOOGL,,,,,,1,0,1,,1
2024-09-16,GOOGL,157.5067596435547,157.69609704284935,156.05187841649794,156.75938477605303,18379800.0,0,0,1,0.0038103971728589148,0
2024-09-17,GOOGL,158.76235961914062,159.98805014794013,157.82564734959053,158.46340663018495,20715600.0,0,0,0,0.00797172120375933,0
2024-09-18,GOOGL,159.25064086914062,159.93822820831775,158.0448845484403,159.30046890342817,23677300.0,0,0,0,0.0030755479521176188,0
2024-09-19,GOOGL,161.5724639892578,163.21668244507234,160.7752611721984,163.13697584820753,26587700.0,0,0,0,0.014579678345062907,0
2024-09-20,GOOGL,163.0174102783203,163.15691965207134,161.49276669183348,162.9277289392049,40896400.0,0,1,0,0.0089430231698302,0
2024-09-21,GOOGL,,,,,,1,1,0,,1
2024-09-22,GOOGL,,,,,,1,0,1,,1
2024-09-23,GOOGL,161.2834930419922,164.91075157825534,161.10411517750074,163.77474245440862,24150900.0,0,0,1,-0.010636392967890984,0
2024-09-24,GOOGL,161.72195434570312,162.6487071151764,160.1275637051896,162.45936971037105,23332100.0,0,0,0,0.002718575196017037,0
2024-09-25,GOOGL,160.9247589111328,162.24013074634445,160.73542151540698,160.90482465753527,18869200.0,0,0,0,-0.004929419989979866,0
2024-09-26,GOOGL,162.16041564941406,163.5056965233955,161.71199375988056,163.06723415838286,20319300.0,0,0,0,0.007678475000628238,0
2024-09-27,GOOGL,163.3761444091797,165.1200191151141,162.06077253778713,162.24013520895764,21101300.0,0,1,0,0.007497074763264111,0
2024-09-28,GOOGL,,,,,,1,1,0,,1
2024-09-29,GOOGL,,,,,,1,0,1,,1
2024-09-30,GOOGL,165.26950073242188,165.56843851321895,162.6885546502899,162.74835741182983,20413900.0,0,0,1,0.01158893992809773,0
2024-10-01,GOOGL,166.405517578125,168.567920455953,164.0039492592659,167.10306444107255,28338100.0,0,0,0,0.006873723467842874,0
2024-10-02,GOOGL,165.2794647216797,166.93365811188724,164.1534150323221,165.83750220141695,17760200.0,0,0,0,-0.006766920188909231,0
2024-10-03,GOOGL,165.2794647216797,166.05673338351102,163.3462525916035,163.83454298906406,15073100.0,0,0,0,0.0,0
2024-10-04,GOOGL,166.47525024414062,167.64115315810446,164.90077877248402,167.47175002072987,19047400.0,0,1,0,0.007234930996869782,0
2024-10-05,GOOGL,,,,,,1,1,0,,1
2024-10-06,GOOGL,,,,,,1,0,1,,1
2024-10-07,GOOGL,162.4095458984375,167.8902952287706,162.18035518394854,167.13296079524372,22463100.0,0,0,1,-0.024422275021305895,0
2024-10-08,GOOGL,163.8046417236328,164.15340752983812,162.29991729663377,163.3661793794842,23072700.0,0,0,0,0.008589986613642298,0
2024-10-09,GOOGL,161.29345703125,164.26302215555899,159.18088233675397,162.87788805212205,31181800.0,0,0,0,-0.015330363449771012,0
2024-10-10,GOOGL,161.5126953125,162.4992356244984,159.83856768050705,160.30692382005753,14144100.0,0,0,0,0.0013592509286195487,0
2024-10-11,GOOGL,162.6686248779297,163.32630315770646,160.67562537530787,161.5625095457594,15344300.0,0,1,0,0.007156896014849812,0
2024-10-12,GOOGL,,,,,,1,1,0,,1
2024-10-13,GOOGL,,,,,,1,0,1,,1
2024-10-14,GOOGL,164.3826141357422,165.64815793723565,162.82806167108657,163.0672270976598,19016100.0,0,0,1,0.010536692365222367,0
2024-10-15,GOOGL,164.88087463378906,167.0930903489021,164.05377791978614,165.20970620906303,20247200.0,0,0,0,0.0030311021677476013,0
2024-10-16,GOOGL,164.58189392089844,165.21965311998426,163.16686617309486,163.95409424486536,16406000.0,0,0,0,-0.0018133134819589003,0
2024-10-17,GOOGL,162.35971069335938,165.7876725559894,162.19030754618507,165.1499132702941,21453400.0,0,0,0,-0.013501990860593005,0
2024-10-18,GOOGL,162.84800720214844,164.13350055160433,162.5092008950753,162.61881648917324,19757700.0,0,1,0,0.0030074980221619363,0
2024-10-19,GOOGL,,,,,,1,1,0,,1
2024-10-20,GOOGL,,,,,,1,0,1,,1
2024-10-21,GOOGL,163.49574279785156,163.9242304481603,162.05080580588782,162.37965259131107,20946500.0,0,0,1,0.003977546958244815,0
2024-10-22,GOOGL,164.56198120117188,165.18978095934807,162.40953792060841,162.40953792060841,16568100.0,0,0,0,0.006521505606654321,0
2024-10-23,GOOGL,162.21023559570312,165.2396034909156,161.3632046868505,164.18330093451087,18280500.0,0,0,0,-0.014290941250845846,0
2024-10-24,GOOGL,162.15045166015625,162.75831715757175,160.44643028039124,162.26006724839118,22412500.0,0,0,0,-0.00036855834237170537,0
2024-10-25,GOOGL,164.6915283203125,165.01040035361328,162.84799758446522,163.09712253766725,19828900.0,0,1,0,0.015671104422712245,0
2024-10-26,GOOGL,,,,,,1,1,0,,1
2024-10-27,GOOGL,,,,,,1,0,1,,1
2024-10-28,GOOGL,166.13645935058594,168.15935286791463,163.37615045637324,168.15935286791463,32138600.0,0,0,1,0.008773560152184334,0
2024-10-29,GOOGL,169.08609008789062,169.7836521589055,166.5051590823556,167.1429183888465,42169000.0,0,0,0,0.017754265071222575,0
2024-10-30,GOOGL,173.84934997558594,181.38288551840023,173.45074095946555,180.04756432112097,68890800.0,0,0,0,0.02817061938814347,0
2024-10-31,GOOGL,170.51107788085938,176.20109831225162,170.40146229689762,172.5240116929841,44769000.0,0,0,0,-0.019202097075400992,0
2024-11-01,GOOGL,170.69044494628906,171.71685373461872,168.28889197179058,169.47472917286686,31796500.0,0,1,0,0.001051937901389799,0
2024-11-02,GOOGL,,,,,,1,1,0,,1
2024-11-03,GOOGL,,,,,,1,0,1,,1
2024-11-04,GOOGL,168.6476287841797,170.13240372971748,167.42192310295937,169.33520086207452,21492700.0,0,0,1,-0.011967958503782627,0
2024-11-05,GOOGL,169.14588928222656,169.9331174699581,168.2490302978724,168.8369615575411,18242100.0,0,0,0,0.002954447101563007,0
2024-11-06,GOOGL,175.89218139648438,176.32068423475533,172.8927223501112,173.19167534337777,33695500.0,0,0,0,0.03988445798408602,0
2024-11-07,GOOGL,180.11732482910156,180.44617156214872,176.5697882501138,176.78901940547857,25352900.0,0,0,0,0.02402121230785781,0
2024-11-08,GOOGL,177.72573852539062,180.26680075262186,177.45667933231005,180.0176758122753,22006200.0,0,1,0,-0.013277935956355735,0
2024-11-09,GOOGL,,,,,,1,1,0,,1
2024-11-10,GOOGL,,,,,,1,0,1,,1
2024-11-11,GOOGL,179.71873474121094,179.91803164874506,177.84531035855562,177.9549259385063,17450400.0,0,0,1,0.01121388625168418,0
2024-11-12,GOOGL,180.9842987060547,181.85126391911678,178.76210828805725,179.19061113228446,25134900.0,0,0,0,0.007041914504161806,0
2024-11-13,GOOGL,178.25387573242188,180.32659698574994,177.9150542697222,179.82834712308585,23184000.0,0,0,0,-0.015086518516545078,0
2024-11-14,GOOGL,174.96543884277344,178.19410370809175,173.70985455339545,177.65598529451515,31007500.0,0,0,0,-0.018448052678443516,0
2024-11-15,GOOGL,171.88626098632812,173.5304796221041,170.6207019459313,173.1219110429033,32504600.0,0,1,0,-0.01759877766038298,0
2024-11-16,GOOGL,,,,,,1,1,0,,1
2024-11-17,GOOGL,,,,,,1,0,1,,1
2024-11-18,GOOGL,174.68641662597656,174.82592598867913,172.2948080013009,172.81299215078764,20135300.0,0,0,1,0.016290747285911067,0
2024-11-19,GOOGL,177.4965362548828,178.2439110911755,172.95249968308408,173.11194329745103,23434900.0,0,0,0,0.016086652203319396,0
2024-11-20,GOOGL,175.36404418945312,177.05809094017042,173.17174749997304,176.71928463110325,18997100.0,0,0,0,-0.012014274252470258,0
2024-11-21,GOOGL,167.0432586669922,173.5205070694754,163.12700672607806,173.29130117812963,59734400.0,0,0,0,-0.04744864068869015,0
2024-11-22,GOOGL,164.1833038330078,165.87736568062007,163.32631338500155,165.26950018604143,38604600.0,0,1,0,-0.01712104311665652,0
2024-11-23,GOOGL,,,,,,1,1,0,,1
2024-11-24,GOOGL,,,,,,1,0,1,,1
2024-11-25,GOOGL,167.0631866455078,168.03976740473334,165.03033372857172,165.50864937866604,33135300.0,0,0,1,0.017540655750411416,0
2024-11-26,GOOGL,168.52804565429688,169.2256076965816,166.9934426131079,167.0432706454683,20486700.0,0,0,0,0.008768293232053193,0
2024-11-27,GOOGL,168.63766479492188,168.88678975659008,167.4319084954612,168.40847408769383,19266500.0,0,1,0,0.0006504504351154683,0
2024-11-28,GOOGL,,,,,,1,0,0,,0
2024-11-29,GOOGL,168.358642578125,168.8369582371453,166.57491457977767,167.9102206974572,14257200.0,0,1,1,-0.0016545664169163032,0
2024-11-30,GOOGL,,,,,,1,1,0,,1
2024-12-01,GOOGL,,,,,,1,0,1,,1
2024-12-02,GOOGL,170.88975524902344,171.4776864785432,167.97997767345183,168.17927459129479,23789100.0,0,0,1,0.015034052497328254,0
2024-12-03,GOOGL,170.7402801513672,172.07558629717838,170.25200495773618,170.8897642516595,22248700.0,0,0,0,-0.0008746872943813377,0
2024-12-04,GOOGL,173.75965881347656,174.2977772005243,170.46124703071453,170.55092836009592,31615100.0,0,0,0,0.017684044206982552,0
2024-12-05,GOOGL,172.0357208251953,175.44374823654522,171.72680832730796,174.7462014339964,21356200.0,0,0,0,-0.009921393723107075,0
2024-12-06,GOOGL,174.0985107421875,174.46721085327914,171.25847983862946,171.42788300333055,21462400.0,0,1,0,0.01199047446133683,0
2024-12-07,GOOGL,,,,,,1,1,0,,1
2024-12-08,GOOGL,,,,,,1,0,1,,1
2024-12-09,GOOGL,174.95645141601562,175.84435207924628,173.2405061666339,173.5497879362236,25389600.0,0,0,1,0.004927903576950277,0
2024-12-10,GOOGL,184.7333526611328,185.92054898261972,180.6230728184386,182.41883132056972,54813000.0,0,0,0,0.05588191327606107,0
2024-12-11,GOOGL,194.93922424316406,195.14873574350122,184.41411421053175,184.87302096699213,67894100.0,0,0,0,0.05524650224235628,0
2024-12-12,GOOGL,191.50733947753906,194.71973228413214,191.25792901080186,194.5401640550286,34817500.0,0,0,0,-0.017604895982063273,0
2024-12-13,GOOGL,189.3723907470703,192.27551707580218,189.19280729112407,190.55957180826204,25143500.0,0,1,0,-0.011148130073203477,0
2024-12-14,GOOGL,,,,,,1,1,0,,1
2024-12-15,GOOGL,,,,,,1,0,1,,1
2024-12-16,GOOGL,196.19625854492188,198.53073692361528,192.16577676803223,192.41518724155435,44934900.0,0,0,1,0.036034121821726606,0
2024-12-17,GOOGL,194.95916748046875,200.94501854915788,194.52020263311584,196.7848538831557,43504000.0,0,0,0,-0.00630537541147802,0
2024-12-18,GOOGL,187.95571899414062,196.53544501806192,187.2972869405705,194.7596437377537,34166100.0,0,0,0,-0.03592264255554811,0
2024-12-19,GOOGL,188.06546020507812,192.5748056424547,187.93577711571297,191.17811313755365,32265200.0,0,0,0,0.0005838673679352535,0
2024-12-20,GOOGL,190.95863342285156,192.43513912367908,184.78322783024907,185.3419048401402,63462900.0,0,1,0,0.015383862696629835,0
2024-12-21,GOOGL,,,,,,1,1,0,,1
2024-12-22,GOOGL,,,,,,1,0,1,,1
2024-12-23,GOOGL,194.17105102539062,194.63994394383909,189.70160428029914,192.1657810311896,25675000.0,0,0,1,0.016822583744750652,0
2024-12-24,GOOGL,195.64755249023438,195.64755249023438,193.32304504989554,194.38054302215116,10403300.0,0,1,0,0.007604127685597595,0
2024-12-25,GOOGL,,,,,,1,0,0,,0
2024-12-26,GOOGL,195.13876342773438,196.2860455335981,193.92163908131516,194.68981239058056,12046600.0,0,0,1,-0.002600538856857848,0
2024-12-27,GOOGL,192.30545043945312,194.85942653411482,190.20042538568458,194.49028867331808,18891400.0,0,1,0,-0.014519478029440869,0
2024-12-28,GOOGL,,,,,,1,1,0,,1
2024-12-29,GOOGL,,,,,,1,0,1,,1
2024-12-30,GOOGL,190.78903198242188,192.09594036416405,188.67402091879944,189.35242528948783,14264700.0,0,0,1,-0.007885467903098742,0
2024-12-31,GOOGL,188.85362243652344,191.50735365250458,188.06547677852515,190.6294238733089,17466900.0,0,1,0,-0.010144239036113722,0
2025-01-01,GOOGL,,,,,,1,0,0,,0
2025-01-02,GOOGL,188.98329162597656,191.54723853202438,187.05785012893006,190.20041592197336,20370800.0,0,0,1,0.000686612137909659,0
2025-01-03,GOOGL,191.33773803710938,192.75440296623142,189.53200858908056,190.918730255479,18596200.0,0,1,0,0.012458489800212469,0
2025-01-04,GOOGL,,,,,,1,1,0,,1
2025-01-05,GOOGL,,,,,,1,0,1,,1
2025-01-06,GOOGL,196.40576171875,197.75258441221385,193.39289405316484,193.52257715244394,29563600.0,0,0,1,0.02648731888247635,0
2025-01-07,GOOGL,195.02902221679688,200.52602365365914,194.1411215269442,196.64519723763246,26487200.0,0,0,0,-0.00700966962427807,0
2025-01-08,GOOGL,193.49264526367188,195.82712367795403,191.9263553819348,192.1159097803505,24864800.0,0,1,0,-0.007877683719385797,0
2025-01-09,GOOGL,,,,,,1,0,0,,0
2025-01-10,GOOGL,191.58714294433594,196.05658959730988,189.86122672723175,193.84182337112213,26665200.0,0,1,1,-0.009847931515636232,0
2025-01-11,GOOGL,,,,,,1,1,0,,1
2025-01-12,GOOGL,,,,,,1,0,1,,1
2025-01-13,GOOGL,190.5595703125,190.72916760562472,186.9181835340065,189.62179973101152,21823700.0,0,0,1,-0.005363473853433276,0
2025-01-14,GOOGL,189.21275329589844,191.52727442765294,187.86593073510414,190.78902921540663,17174900.0,0,0,0,-0.007067695494867632,0
2025-01-15,GOOGL,195.0888671875,195.8969546519061,191.40756631826648,192.63466153374213,21776000.0,0,0,0,0.031055591070081157,0
2025-01-16,GOOGL,192.45509338378906,195.01902502838223,192.3553231094348,193.68218859975212,17815400.0,0,0,0,-0.01350037980988228,0
2025-01-17,GOOGL,195.5377960205078,196.76489119233247,193.2931019335377,196.06654496539184,27735100.0,0,1,0,0.016017776316116006,0
2025-01-18,GOOGL,,,,,,1,1,0,,1
2025-01-19,GOOGL,,,,,,1,1,1,,1
2025-01-20,GOOGL,,,,,,1,0,1,,0
2025-01-21,GOOGL,197.58297729492188,201.81296912173477,197.40339384073826,198.60057627447708,29971300.0,0,0,1,0.010459263201471058,0
2025-01-22,GOOGL,197.9022216796875,200.00724672789295,197.0642061251015,198.590597036243,26200600.0,0,0,0,0.0016157484269967437,0
2025-01-23,GOOGL,197.5131378173828,199.82767431730463,194.73969457121225,197.6727641738203,26951400.0,0,0,0,-0.0019660409014227165,0
2025-01-24,GOOGL,199.73788452148438,200.42624462128626,197.53308930144837,197.63285957708698,23877500.0,0,1,0,0.01126379099986008,0
2025-01-25,GOOGL,,,,,,1,1,0,,1
2025-01-26,GOOGL,,,,,,1,0,1,,1
2025-01-27,GOOGL,191.35768127441406,196.41573277306145,190.28022624707842,191.9562724749805,41728900.0,0,0,1,-0.04195600282413581,0
2025-01-28,GOOGL,194.83946228027344,195.01903051179218,190.23034644146827,192.2954724407757,24157900.0,0,0,0,0.018195146297087295,0
2025-01-29,GOOGL,194.94920349121094,196.32593893457488,192.97386160771165,195.09884368413952,18218300.0,0,0,0,0.0005632391387924152,0
2025-01-30,GOOGL,200.3963165283203,200.9250654988853,197.203865605247,197.53308924739613,24354700.0,0,0,0,0.027941191549187172,0
2025-01-31,GOOGL,203.53890991210938,204.99545859863298,201.3241436195745,201.523668960122,32001100.0,0,1,0,0.015681891954061777,0
2025-02-01,GOOGL,,,,,,1,1,0,,1
2025-02-02,GOOGL,,,,,,1,0,1,,1
